mine_x;mine_y
2.09715;5.44638
4.44492;5.50399
2.25191;1.92155
3.41467;3.05563
6.32076;3.23864
6.71957;2.61386
4.81581;2.36842
4.65251;1.30057
0.880319;2.17274
3.47441;1.79922
3.5282;3.07979
2.11119;3.80863
6.93529;1.54425
1.35313;5.93066
4.811;0.524084
6.52667;5.37105
1.22016;1.77005
1.92477;2.57489
3.98185;1.75295
2.70824;4.97286
6.46704;0.156775
1.04221;5.34417
4.50772;1.813
0.495922;3.03805
5.25279;3.63107
0.160427;5.26684
6.12877;0.045555
4.67542;1.19215
3.53587;3.50457
5.46082;1.56265
4.13263;1.14501
2.76106;4.73829
5.9935;3.12321
1.77934;5.09988
5.51238;4.8989
1.37106;3.96519
3.09829;5.30305
4.71842;0.510802
4.79543;0.041796
2.27938;2.76467
0.366901;5.76769
0.961611;2.11896
-0.68231;1.78856
-1.1299;0.162165
-1.63815;1.59798
-0.264824;2.38323
-0.110016;0.903506
