mine_x;mine_y
5.81952;1.17567
4.16289;0.149958
0.910472;0.396741
1.75902;2.56076
2.63881;3.35443
0.651931;3.538
2.61766;4.7554
0.208106;2.53756
3.70295;2.3743
2.09961;0.174629
1.51287;4.42256
0.483168;1.59242
4.06819;1.10155
5.70952;2.69781
4.11157;3.66474
0.273026;1.29114
5.88356;0.095971
4.92148;3.03346
4.41986;1.02371
3.93734;1.37909
5.9442;0.515313
5.08413;1.03143
0.660913;1.34557
4.63574;0.290267
4.59466;1.51002
4.02247;0.084491
1.11757;1.93335
2.66088;1.32513
1.94814;3.90998
3.57332;3.82224
