mine_x;mine_y
4.76128;4.09075
3.83686;1.79802
0.046742;0.036387
2.39912;3.35118
4.40705;1.93752
4.80811;2.23518
3.53496;0.526691
1.38387;0.002333
4.88209;3.34676
1.22464;2.14783
1.15345;4.17819
5.8302;3.40319
4.7589;3.94664
0.288642;1.06249
1.20202;3.41752
5.70963;2.42553
4.88975;4.98949
4.96309;2.2575
2.81704;2.99009
1.95711;0.717221
2.32601;2.92749
0.698297;3.46061
5.20339;4.51711
1.83389;0.862015
3.34166;3.91298
4.31908;2.5443
5.55975;4.28064
0.558979;3.11306
0.047568;3.92416
0.667289;2.39059
