mine_x;mine_y
1.40419;3.60607
5.67138;2.28612
5.74177;2.97373
4.54844;2.07852
2.11725;4.84386
5.24663;0.276418
5.32409;2.25018
4.46535;0.986895
3.61638;2.95918
4.99304;4.20987
0.909271;2.65715
0.879925;3.56631
0.407678;0.745956
1.48218;0.236432
4.46553;0.445579
2.45976;2.16302
1.28974;1.03805
3.43795;0.371272
2.12029;3.08571
2.6403;2.24378
1.852;1.18378
2.73704;1.16181
0.89505;1.03678
5.39775;0.247782
2.48985;2.91244
1.3482;3.36916
0.606839;4.07784
3.21488;2.85503
4.66351;0.276863
5.75431;4.3331
