mine_x;mine_y
4.4114;4.42744
0.878088;4.14581
1.10502;3.72168
4.77167;2.99209
2.10059;3.12356
0.550586;4.65115
4.30494;1.63772
5.49822;2.24161
2.87052;1.98615
2.09796;3.00616
3.50651;3.21416
5.91528;4.91908
1.94729;1.52433
4.39214;1.76863
0.063824;3.14083
0.78632;2.6117
1.67852;0.603845
3.49495;1.34731
2.58596;0.125844
0.399533;4.33006
3.69885;0.852117
3.48441;0.415556
0.440378;4.97857
3.6045;4.07599
5.74352;0.17986
1.90778;0.455943
3.64533;3.50217
4.54069;2.95649
4.7031;4.58322
4.65076;4.38252
