mine_x;mine_y
3.33403;3.02626
0.299993;4.08494
1.74822;2.0301
3.44194;4.8427
2.97006;3.34123
5.2009;2.23788
3.31513;3.19791
0.012409;4.13969
2.97051;0.71049
0.944999;0.059519
1.20691;2.80892
0.884102;4.10653
5.22108;1.5018
4.75521;0.973251
4.12426;4.32136
5.21424;4.74922
4.35488;3.15832
5.95267;3.05068
2.42855;3.96485
0.468829;4.01322
3.27967;2.02674
4.38952;3.10474
0.453388;3.30211
0.074716;4.44059
2.65848;2.73827
0.876496;0.458513
0.144972;1.02015
0.526966;2.42271
1.54734;1.55462
3.08169;0.116669
