mine_x;mine_y
4.2153;0.871914
0.755279;1.65007
2.23746;0.34198
1.14406;1.26018
1.78174;0.380153
0.590775;4.3966
3.68339;1.0754
2.26579;0.196693
3.10898;1.14711
0.286192;4.9216
0.3235;1.63501
3.58325;1.2904
0.83114;4.59281
4.54073;1.66112
2.15187;0.429192
3.24445;1.49832
4.94876;0.662359
2.56209;2.81369
1.39146;2.02483
3.24892;4.91774
4.69683;1.43951
1.17714;3.29947
0.077902;0.377907
5.39001;3.73954
2.75117;3.40055
5.23063;1.85598
5.93027;1.91795
3.43155;0.569847
3.10345;4.85342
0.199294;4.06436
