mine_x;mine_y
2.29443;0.158982
3.82243;0.441107
4.43466;4.74949
1.68009;0.615741
3.02422;2.02284
2.08824;3.18122
5.58242;3.97027
4.37757;4.28597
1.86912;1.57008
0.085785;4.14192
0.518412;1.81342
4.18993;0.748723
1.57064;2.65969
5.78788;3.84852
0.376105;1.42555
5.6585;0.953577
3.05395;3.44274
5.30637;0.915704
3.22414;4.27438
2.70258;4.28639
0.325274;0.347456
5.36033;0.768289
3.49524;0.241644
4.45812;1.32047
4.58179;0.976104
2.82353;2.35548
4.82538;2.97472
1.55748;4.58111
5.75608;2.2351
5.83409;3.67434
