mine_x;mine_y
5.27844;0.655492
3.84194;3.13599
0.880044;4.99745
2.9575;1.61362
3.33301;0.564228
4.58015;3.57981
2.51613;4.94915
1.42604;0.436704
3.96938;1.59607
2.20301;4.20952
1.02546;2.87034
0.384463;1.11306
1.04863;2.87424
4.21191;4.75608
3.04585;0.104682
2.64881;2.89339
2.75868;4.66655
1.8465;0.494961
2.72947;4.75398
1.76111;3.51633
2.34513;4.57945
0.669016;3.64103
2.75084;0.489284
2.78592;3.54972
2.63186;3.36998
4.95548;4.55673
0.172165;0.043595
0.085349;1.76665
3.35949;4.05448
5.06919;2.87851
