mine_x;mine_y
1.12685;0.811397
0.091861;3.62838
3.89304;3.95556
5.23669;2.82944
1.76754;4.81886
4.53114;4.80343
3.32823;2.39158
0.171461;4.86237
0.25717;2.81483
3.26903;1.25632
0.542065;0.769093
1.84208;3.41476
4.98294;0.483305
3.2825;1.73782
4.13676;0.722656
4.60179;2.29063
3.65826;3.17201
3.26423;0.534108
4.70375;2.24542
5.10439;2.39829
1.72709;0.227327
2.53786;2.53065
3.82233;1.22284
0.261732;1.37122
4.23294;2.75483
5.39111;2.0606
2.37995;0.553302
4.78537;1.75067
0.845315;1.29743
4.79264;4.74151
