mine_x;mine_y
0.468873;0.280968
5.37797;0.810611
2.8984;1.84498
1.10996;3.12665
5.58382;0.350254
4.79636;0.089033
4.07434;4.9817
4.89387;1.6738
5.88716;2.29451
4.10097;3.46667
2.22365;2.29589
2.63687;3.15595
4.47102;0.843126
0.457779;3.24546
2.72612;1.98061
2.67547;3.73586
0.657654;1.36957
2.50067;0.454602
3.40715;0.58021
2.98622;0.134608
3.19954;0.373453
0.675817;0.391518
3.51971;3.85164
0.923425;0.067305
1.63725;4.98191
2.31201;4.94295
1.95141;3.5098
0.64181;1.1334
3.53962;1.79207
3.8836;2.10986
