mine_x;mine_y
4.28299;4.1336
3.33481;4.60788
1.07625;1.68516
2.25239;2.35748
1.52051;1.60178
1.09269;4.43563
2.02899;3.56549
5.44701;1.87148
3.96723;0.621683
0.206818;3.79234
5.70163;4.72769
2.55873;4.33919
4.65131;0.080965
2.0139;1.10285
2.33545;2.6703
0.046308;4.50891
0.309168;1.33527
2.48318;4.75544
3.98724;0.321162
5.96123;0.916403
4.88033;3.84669
0.884727;3.30556
0.575079;1.85871
1.35071;1.15679
1.98963;1.72689
1.32065;1.77136
5.52028;4.68071
5.35865;3.95132
3.87462;1.37422
5.76989;2.82833
