mine_x;mine_y
5.40739;3.15677
3.39524;3.8781
3.64748;2.40009
4.26395;2.44038
1.29205;0.096326
4.56701;2.8668
4.73058;4.20791
0.069462;3.08674
2.75464;1.0726
0.850589;0.305133
0.210026;3.41936
5.06751;0.526134
0.432676;4.45751
3.44392;2.58806
0.289735;4.03782
0.189905;4.94926
4.54984;1.40021
4.50821;1.89746
1.40706;1.95908
0.808742;1.1599
4.8442;2.85161
0.605065;0.265097
1.74228;4.35101
1.86966;2.06437
5.2954;0.849792
4.86041;3.74837
4.93697;4.59135
2.14509;4.17447
1.81092;2.07243
1.00286;1.68754
