mine_x;mine_y
0.697818;4.89932
0.556139;2.63336
4.69243;4.76491
4.4782;4.53825
3.02831;4.31777
1.48058;0.297283
3.14735;1.77098
5.00904;1.81037
5.04767;0.16788
0.373407;0.561514
2.6795;3.6361
0.941664;3.23824
3.56628;2.83024
3.43202;0.824673
1.70717;1.15905
4.62525;0.58535
2.68513;4.20165
4.83003;3.87512
5.56069;1.30525
3.85054;0.368667
3.22549;2.04744
1.99433;3.39406
0.215741;1.83743
5.90558;1.99011
0.04242;0.366729
3.59493;2.15314
3.83273;1.02013
0.986513;1.3435
3.18162;4.73311
5.34212;2.49419
