mine_x;mine_y
5.52184;4.63726
4.20229;3.20232
2.72575;2.57108
0.308326;3.32715
0.835481;3.71669
3.84248;1.59397
3.73859;3.37839
1.42451;0.552725
5.95845;4.03154
1.66736;1.03433
1.83835;0.132337
1.33993;4.32722
5.05896;0.252216
1.84737;1.64539
1.98149;0.509763
5.65332;3.19701
5.52778;2.7287
2.98181;4.78421
0.122382;1.73484
4.73221;4.351
0.025326;1.01315
0.115173;4.68349
1.97518;2.71932
1.25632;3.21945
1.84893;4.84581
2.07437;1.04984
5.85167;0.016267
3.99811;4.35895
0.280176;4.10673
1.20924;3.3958
