mine_x;mine_y
4.2937;1.79629
0.989533;4.0643
2.18002;4.72879
0.615574;4.27655
2.1919;2.30743
2.05004;1.99271
1.40452;4.28089
4.47284;0.195481
0.972565;1.88165
3.60245;3.5486
5.17902;2.91879
5.0497;4.00795
0.093564;0.221331
3.7721;1.39013
4.28896;0.554617
1.86469;0.359851
0.729752;4.43907
5.47834;3.33635
2.04172;0.774153
5.44936;4.75727
0.637453;2.75365
1.2694;0.491714
0.019535;0.498746
4.05595;1.18562
0.793005;4.19609
4.90084;1.52949
4.73338;4.0373
4.53086;3.06199
1.26856;0.706317
1.79163;3.81179
