mine_x;mine_y
2.69105;1.03452
1.9966;2.54972
4.45554;2.84116
4.39382;1.12946
0.294464;0.43644
0.895287;0.887908
1.65536;3.92514
1.93912;0.637452
4.18833;3.53856
0.013245;3.21311
4.73047;0.699368
3.86889;1.30584
0.543462;0.810428
1.57091;4.94967
2.86816;3.3717
3.01264;2.13011
4.38316;1.79767
1.45219;2.78705
4.34192;0.918669
4.87564;3.51197
2.41413;1.73402
2.24939;0.644323
5.31837;3.89183
2.86588;1.9056
4.97594;2.01096
1.85847;4.76091
3.99196;4.04655
1.89462;1.79351
4.01746;2.59856
2.39821;2.32137
