mine_x;mine_y
0.725964;3.08821
0.747809;0.42484
2.6404;5.87447
6.32571;2.48965
5.07642;2.11548
0.530189;0.797281
0.458057;3.94433
5.95909;0.711988
4.86845;0.169685
1.00597;0.702404
6.37347;0.624329
6.08578;2.74352
4.89569;1.47413
3.22217;4.37096
4.28838;5.98107
5.12062;4.84561
3.56803;3.52585
6.46222;2.49818
3.2128;2.4048
6.3608;3.51533
6.88279;5.9238
1.83117;5.98509
6.04011;1.82367
2.84321;2.97997
3.13835;0.499321
4.06194;5.33187
1.66228;2.69352
1.05439;1.20602
0.579178;5.34827
2.40218;2.48787
2.71267;4.05901
3.84717;3.63278
3.75751;5.85368
2.35456;3.8847
1.46237;3.63332
0.112559;1.62382
5.97445;0.032186
3.15591;5.52658
6.45736;1.19094
0.875685;3.56743
0.204625;4.03618
4.1563;2.04639
