mine_x;mine_y
5.61775;0.97869
2.504;5.7108
1.80544;3.25205
2.19994;1.50251
1.3114;1.88091
1.8997;0.803564
2.67593;4.00263
0.988016;4.63086
3.26248;1.07117
6.68055;1.80509
6.90309;4.73912
2.27163;2.61715
5.55387;3.73238
1.06709;4.40537
4.83014;4.67605
1.02855;5.65246
2.62336;4.83202
6.73334;4.08251
6.56118;1.97046
5.27198;5.7018
3.08603;3.49829
2.42991;0.59126
2.28783;3.47201
4.16927;4.3871
5.35302;3.82232
1.19846;4.75735
6.85922;5.99648
5.05613;4.44519
5.62002;2.30704
6.71807;2.46975
6.24151;5.35394
4.25047;5.25096
3.49927;2.3731
0.63021;4.32307
6.56029;2.87351
6.9606;4.06981
6.03191;0.400718
6.25054;3.81227
1.5633;1.83082
6.65053;3.18103
6.7595;0.69146
3.70538;4.35461
