mine_x;mine_y
5.62303;2.76573
2.71244;3.73443
3.50808;5.93205
6.77651;2.18703
6.16092;2.11825
4.28509;0.316613
2.83314;0.142702
4.19249;1.95355
4.60514;4.24001
3.72467;3.79847
0.803275;5.75969
0.924338;0.340478
2.51816;3.18968
2.38858;3.34426
2.63594;5.27637
3.61783;5.91485
0.631121;2.85064
3.39979;1.0148
4.7374;2.69674
6.8719;1.50679
4.87484;3.02432
6.31783;4.91712
2.25407;1.74824
1.15901;2.39228
0.388436;5.5744
0.243093;4.55188
4.66906;2.74971
3.12343;4.98208
2.18005;3.16167
6.75714;2.25209
2.34546;5.0411
2.96235;0.675487
5.17183;0.726014
0.89589;2.99797
4.54916;1.6194
1.87099;5.13685
6.83149;2.35338
2.17553;4.57794
3.61833;0.9533
1.79547;3.13197
4.23457;0.153685
4.94622;2.06361
