mine_x;mine_y
2.58454;5.34795
2.99664;3.33355
2.11702;5.68897
0.896352;1.07041
5.64087;0.892067
2.75346;0.666615
5.61781;1.39762
1.90632;2.35078
5.35256;0.632414
5.042;2.61298
5.11644;3.2247
0.886811;5.08617
0.337139;2.42362
4.66659;2.72536
6.5529;0.97732
5.01774;3.29862
5.64025;2.60603
3.44386;0.93882
2.37066;1.74975
0.100571;0.696718
4.15155;4.38649
0.18555;5.3021
2.41662;2.07998
5.28181;0.051454
1.28477;1.37716
5.55013;5.94124
3.15947;1.8716
0.562231;4.22531
5.85404;1.87352
3.65903;4.63029
2.39877;2.63162
6.50182;2.55563
0.212817;3.24513
6.44838;3.72913
1.93046;4.69856
1.4741;0.656288
4.59637;3.1196
2.06785;5.76406
6.24603;3.81064
0.703235;4.34828
1.14253;5.74875
0.878332;0.084188
