mine_x;mine_y
2.20637;1.16598
4.08488;2.08395
0.84912;1.33056
5.13648;0.468023
3.84313;2.58855
3.4426;0.921257
4.73442;2.73587
6.35874;5.67531
0.151891;5.17444
0.052794;4.82904
6.30116;5.07972
5.4013;0.427887
3.50439;4.72087
5.44584;3.97153
3.74593;0.920639
6.89044;1.30801
5.99218;1.12238
1.02613;1.63327
1.99513;2.6499
5.43431;2.71078
2.18159;1.67519
0.089055;1.41297
3.34821;3.981
6.75269;3.48805
2.10519;2.81208
0.459882;4.55448
4.98294;3.01437
5.15381;0.309377
6.73635;2.51778
6.98568;5.5423
1.25315;4.25186
6.42058;0.323011
6.9953;1.54245
1.84853;1.2332
6.48545;4.24315
5.54017;0.635135
1.99263;4.00231
3.94471;2.80966
1.41631;5.67541
6.20464;5.07628
5.60425;1.78956
1.60924;4.46878
