mine_x;mine_y
0.642897;2.18486
2.0816;2.77136
2.4551;1.53518
3.71081;3.70306
1.03028;1.74438
4.23979;0.8304
5.72403;4.94793
2.85473;5.107
1.43361;2.86331
5.2423;3.26241
6.79123;1.09259
1.01268;1.55995
5.24531;3.81302
3.40286;4.48065
0.84041;0.798198
0.138465;0.972619
2.85764;1.87688
6.76437;0.051247
6.60787;4.39054
4.35663;2.37127
4.49534;3.44408
5.01549;4.24767
1.28044;1.66851
6.83721;0.633004
2.85986;5.67352
6.67272;5.63338
6.88327;2.13745
2.68314;4.68814
1.4179;4.98388
1.57194;2.75763
2.30076;5.64218
6.6414;2.73855
1.59238;3.27179
2.63754;5.40024
4.22044;2.44185
6.67731;0.423886
1.61252;4.1649
3.30597;5.81306
3.53242;5.8814
2.92969;2.24939
5.22474;1.44722
2.06321;5.46572
