mine_x;mine_y
0.737689;0.567899
3.98491;0.201569
3.06529;2.92722
3.04403;5.64381
4.28517;0.742264
0.866703;4.9967
4.27381;5.45277
2.81669;0.376522
1.78806;4.93151
5.9782;3.21884
5.21296;1.33888
1.94283;3.20347
4.12519;1.32919
3.09957;2.34603
3.34926;5.88033
0.19035;3.98674
1.92047;0.873598
3.77063;5.8993
5.82043;4.73192
2.26046;2.20491
4.00652;2.11047
3.54343;4.90359
1.39532;2.30165
3.11956;2.72333
1.68405;0.266454
6.06677;4.01749
2.46378;1.90772
0.686687;4.23491
6.38391;0.929894
5.98454;0.198639
3.34227;5.27388
1.29473;1.43681
3.73615;2.12277
5.58263;1.80532
5.00958;5.68606
5.38981;2.34828
6.70836;4.63948
0.211369;1.29442
2.69508;4.99482
5.95176;0.924189
1.34132;1.71125
1.57289;4.18739
