mine_x;mine_y
5.2038;0.555833
3.98714;1.66973
1.66959;3.25
2.55334;4.18901
5.34052;0.75715
2.91674;2.53111
4.82377;5.12885
3.10487;2.75885
2.07181;4.57679
6.84599;2.94666
0.603443;4.85016
5.09964;0.883558
1.33277;3.88512
0.412669;3.30667
1.14138;4.0499
5.69301;5.98383
3.71554;5.37084
0.013763;3.62315
3.86748;4.94724
6.02581;1.48469
1.55187;2.98516
5.38342;2.05309
0.937064;5.86044
4.45668;0.801234
2.939;5.63705
3.9384;3.79459
5.03559;4.90678
5.42615;5.08186
1.56929;0.153934
1.71328;3.21222
6.52202;1.14644
6.19312;4.68878
1.92921;5.67036
1.2079;4.74106
5.27967;4.42011
5.59886;4.23529
2.56932;5.42479
1.33;2.9881
4.63807;3.77731
2.89798;1.90163
2.46035;2.1728
6.97141;4.15183
