mine_x;mine_y
5.0933;1.48767
0.837261;1.98102
2.52489;2.7032
4.97369;3.40691
0.084317;2.04387
2.14596;3.70251
0.918405;1.94631
5.70358;1.57071
2.71746;2.90716
1.34554;3.98291
5.79787;4.41296
1.78986;0.782119
5.85129;0.547677
2.12358;1.42289
3.27975;1.0872
1.33281;1.2847
2.05116;2.44418
3.87916;0.924204
0.033325;3.38259
0.378026;1.86971
5.08577;3.82208
5.59801;4.73409
4.04072;0.86055
1.99903;3.80816
1.80435;0.935427
0.641226;2.54625
3.62362;4.06915
4.42321;3.18337
4.36245;2.42507
4.29615;0.855871
