mine_x;mine_y
3.46631;3.11053
5.18747;4.02653
1.54437;3.15381
4.75962;2.11452
3.52372;3.26186
0.430716;0.546145
5.00431;4.80947
2.67948;2.17989
3.66412;3.24974
3.95359;3.47128
5.88455;0.50309
4.68642;2.56653
5.84509;4.0881
5.17291;2.27384
3.93205;0.98082
0.509546;1.47863
0.647568;3.5575
0.637346;0.311816
5.86353;0.706565
2.57207;3.05778
2.93526;3.06618
1.77603;0.769546
5.18708;3.53397
0.739898;3.79372
4.77525;3.87214
1.36311;4.3781
1.38425;2.78987
0.582707;4.9599
0.390517;1.35993
5.03369;2.97532
