mine_x;mine_y
1.89916;1.46268
2.53957;4.95677
1.22879;4.00248
3.92979;1.49784
0.227073;0.292111
5.67411;1.40178
1.1758;1.95125
5.79085;1.91718
5.80337;3.24703
2.96283;0.965262
0.556732;2.44775
1.4438;0.221528
2.53827;1.57337
0.418704;2.54915
3.12391;3.06195
5.94117;2.08078
0.328712;1.94863
4.64604;0.344925
2.57811;2.33787
5.44503;4.0034
1.57061;2.68108
2.41132;3.60322
2.4415;1.75179
0.194662;1.22265
0.442313;4.4806
0.787735;2.70106
2.76723;1.47263
4.65012;0.400468
0.184992;2.05934
4.93325;4.9321
