mine_x;mine_y
2.01143;2.96579
0.045491;1.63268
3.43238;1.02925
1.68063;1.18553
2.08301;1.90929
4.46155;2.31793
3.71554;3.86112
0.671265;0.481139
0.441001;2.78668
0.06519;0.077394
3.28755;3.19586
4.06091;3.01516
5.0783;1.9341
4.44576;4.75095
1.72097;2.4928
0.924722;1.04523
1.36243;1.47503
3.74279;2.80883
4.66796;0.169324
0.360476;0.223454
2.48286;1.46303
3.57447;2.97518
4.24017;0.237556
0.300603;0.989301
2.32239;2.2517
1.89734;4.2029
0.542476;3.06568
1.89203;3.06153
0.089587;2.03648
2.65435;3.68975
