mine_x;mine_y
2.07518;2.30169
4.86943;2.68017
0.303235;3.40172
0.839716;3.28877
5.31204;5.33594
5.59835;0.376021
2.7168;2.03869
1.16512;5.42037
6.77665;4.28965
5.42104;4.73707
5.00668;2.46317
5.60635;5.2723
5.29195;4.59343
1.21086;5.4125
6.28868;0.816316
2.2969;4.80281
0.703563;5.69572
6.80849;2.64426
0.927104;1.31752
6.34303;3.08798
6.20514;5.37612
4.9467;0.791019
5.16521;4.2357
6.77206;3.38119
1.52697;5.32417
6.48102;0.925384
0.576002;3.18597
1.19978;1.18358
6.00682;5.76526
4.62286;0.980246
0.34026;5.99849
5.78861;3.83842
3.0759;3.79826
2.22876;1.55589
4.83324;4.25543
3.82868;4.6947
3.65206;4.13675
3.58758;4.50626
4.72105;2.07048
1.1864;2.50017
6.76745;4.46191
2.32541;4.69397
