mine_x;mine_y
0.198504;3.3279
1.16013;5.10059
6.71906;3.57179
2.73094;0.400761
0.071231;5.54421
2.86006;2.86242
5.42606;1.28766
3.42032;1.93867
5.25916;3.12448
0.467319;4.04297
6.19923;2.98299
0.793894;2.78095
5.48018;4.51678
1.46455;2.33041
0.90031;0.991171
2.15452;3.91475
2.57728;1.3079
0.473413;1.10823
4.59123;3.59262
3.86747;0.473818
2.9694;1.29735
1.37113;1.02888
4.75063;5.10001
0.422122;5.57895
6.1106;5.12422
5.93658;3.59561
6.90081;3.14335
4.96617;0.249894
0.326768;0.906479
6.55874;4.62226
2.74703;5.92113
4.62468;2.4328
4.52344;5.72116
5.48974;4.79933
1.00853;2.82055
0.56678;5.31874
0.818015;4.08398
6.3191;3.27217
0.905858;2.46129
6.14613;5.05247
1.09024;3.54676
5.75096;2.81903
