mine_x;mine_y
1.60261;5.39394
5.15732;2.97073
1.25087;1.6257
0.149782;5.96307
6.37138;1.49595
1.99886;0.904516
0.922726;5.86048
2.44425;3.31767
3.68449;0.867772
2.71781;5.68343
4.13495;5.92152
4.63928;4.80476
5.01245;5.43084
6.6033;0.425476
5.41971;3.19605
4.4006;0.40417
6.71669;1.79147
5.49363;4.05473
4.15602;5.43733
6.2775;5.43522
2.41703;1.78295
5.38549;5.97429
2.38404;0.221722
4.87523;1.952
6.63456;1.60816
5.4802;1.78814
0.466285;5.24079
3.61441;1.28447
3.54863;0.8761
0.882356;2.83965
4.96232;4.32803
6.58006;1.03869
6.94716;1.63098
0.368373;1.66483
4.95725;5.95712
5.88637;4.22551
6.83348;5.53405
0.991349;4.11736
4.19869;1.4811
5.55745;3.35194
0.137781;0.635711
0.465763;4.45622
