mine_x;mine_y
2.5272;3.32674
0.099833;1.65339
0.716117;1.75221
4.81461;0.862239
3.36673;2.91965
6.76945;2.22068
5.98304;0.215776
4.46664;4.69783
4.19947;3.76166
2.56888;2.81756
6.2715;5.78002
3.29853;1.22575
5.96064;1.50564
1.61892;0.419204
1.83796;5.16532
1.98745;1.9912
3.05677;3.54159
3.72469;4.97674
6.44057;2.2524
4.14419;3.40831
6.22543;2.31298
3.77071;1.67397
1.60966;0.741198
5.2909;4.90913
5.40129;4.18371
3.37218;4.22917
0.202191;1.99516
5.19785;2.85594
2.547;0.52852
5.09948;4.5662
2.82218;3.7885
4.10039;1.20929
0.582979;2.22294
4.98875;4.54264
1.62242;3.05277
5.14122;5.5601
5.47556;0.002251
3.44813;0.316312
5.20795;1.9284
0.394079;2.1818
1.57135;4.80153
4.56548;4.85471
