mine_x;mine_y
3.47697;0.538619
4.72844;2.94606
3.88126;0.642317
1.73331;5.49284
6.40579;4.04869
0.351159;2.14001
5.16463;4.75584
1.27648;5.54824
5.65329;0.056176
5.2007;2.85747
5.73145;0.489834
1.7232;4.48146
5.39078;2.454
5.47359;3.11508
3.22579;5.49783
2.41857;2.15776
3.5478;0.22096
0.483456;2.30251
0.443427;0.368321
3.43484;3.67927
5.20323;3.55131
3.45861;0.862917
4.43069;1.69294
4.24777;3.96787
1.14222;0.697127
3.26128;2.61809
3.15241;4.38254
0.686344;0.338762
5.13923;0.336067
5.46176;4.42038
2.36409;1.46845
1.83734;5.8146
1.31886;5.00327
0.442289;5.18795
4.29019;4.15868
0.170586;1.87418
0.147496;4.08978
2.39354;4.0479
5.52496;4.54191
1.44355;2.67771
2.89013;3.95687
0.900478;0.574087
