mine_x;mine_y
3.63571;5.86605
6.70376;0.662984
2.72712;0.308434
6.3149;4.71676
1.16478;5.15243
1.0989;4.25605
1.16259;3.68546
2.19561;2.73482
0.574296;4.85827
2.93384;5.90445
5.47102;1.34898
0.876809;1.05226
6.00605;0.464553
4.18731;4.61904
3.7857;4.83411
6.96632;5.33561
2.34511;3.69069
1.04877;0.739094
4.80924;1.0954
5.96661;0.872815
1.951;1.85148
2.57348;2.36752
1.31149;3.77862
3.93122;1.26132
2.6745;2.5768
6.73577;2.06687
1.54305;4.22408
4.75357;4.17927
3.63349;0.908468
0.704816;5.05901
4.10714;1.96978
4.37969;4.95973
1.75025;2.21536
3.77575;1.79526
2.61091;4.38429
1.94017;3.70239
1.66579;5.08273
3.12643;0.386263
1.49625;0.368679
5.93126;4.71243
4.72804;0.799622
5.92256;3.30286
