mine_x;mine_y
6.77756;0.513374
0.930108;3.27455
1.8743;4.85733
0.56008;4.50061
6.47821;3.79406
2.58274;4.12426
2.58169;2.2035
3.22116;4.44147
2.72558;0.760223
1.44694;0.067151
6.79476;4.79072
4.75767;5.08472
1.51755;1.91508
3.64522;2.12409
6.02075;1.96595
5.36564;2.9871
4.28097;3.30618
5.6146;1.36458
3.09108;3.52398
3.3954;2.01745
0.362537;1.91521
4.01902;5.01954
2.5116;5.80068
4.79166;5.98358
3.02862;3.88757
2.19873;1.15721
0.543236;3.8037
2.84806;3.85715
3.94529;0.798243
3.59228;5.7773
2.9209;5.07538
4.44552;3.43655
5.91338;1.27405
1.39317;5.261
1.39521;5.61577
6.73806;3.9879
2.50923;1.37628
0.430277;1.13779
1.3798;5.56357
3.46905;1.60336
6.60753;3.94569
5.96581;5.19773
