mine_x;mine_y
4.363;2.78224
0.906979;5.27584
5.31454;3.98858
6.66086;3.14557
0.416948;3.93421
1.94593;2.66181
6.648;3.37125
6.15541;0.799029
6.37189;2.50865
6.76831;1.93716
0.587775;5.79784
0.840114;0.347907
3.83336;2.89868
6.4997;3.97827
3.24529;4.83498
3.12868;2.6151
6.59219;0.526566
5.92985;2.09717
0.773046;5.89776
6.15368;5.07533
5.17841;5.03408
1.69271;3.21129
0.534358;0.317872
1.34703;4.22653
0.508993;2.70241
2.38858;3.59735
2.68099;4.07434
6.67124;3.85866
6.18366;3.87084
6.58619;1.51818
0.739912;1.76523
1.67228;3.6498
6.27017;5.50852
3.24115;0.761491
6.6411;2.22178
6.17576;1.66224
3.52577;3.82519
1.7349;1.61341
1.33822;0.754843
3.09835;3.24399
2.8774;4.7494
3.06817;2.67611
