mine_x;mine_y
5.50985;1.91154
1.75892;4.0031
2.25906;2.78093
2.00257;3.45746
0.651741;0.702096
0.98991;4.89105
4.56406;2.75477
4.20127;1.04866
6.27928;5.43095
6.93408;1.71483
4.41802;2.56759
4.93185;3.78053
5.34049;3.57682
1.02508;5.06225
3.3231;5.05444
0.907843;4.35339
4.4283;3.67604
5.07371;4.99075
6.07602;2.32141
6.46835;0.152487
1.92817;4.3571
1.69616;3.32478
0.463534;4.89944
6.93797;1.28741
4.77274;1.26021
4.27441;5.58652
4.26095;0.424893
0.636977;5.95966
6.95533;0.278541
3.551;2.67005
1.27295;4.99614
6.188;2.89603
5.89132;1.55431
2.5131;1.40812
1.02481;5.68094
3.33836;0.791084
2.32135;0.906371
6.47027;5.82831
2.71587;2.60182
0.505496;0.337633
5.81629;4.47133
1.39783;1.7028
