mine_x;mine_y
4.98059;0.128247
1.68266;2.20791
6.12887;2.06026
1.67543;2.07949
4.1584;3.43006
3.32607;3.03962
1.7636;4.45653
1.74488;0.62123
0.445098;1.48757
5.36219;2.7551
4.16581;3.47093
1.79267;1.55664
6.73231;3.04367
2.18546;3.36779
4.64922;5.17029
0.921539;1.50333
3.27229;2.49595
1.84871;3.73106
1.69351;4.23706
1.10936;4.35133
3.78747;4.08707
6.41879;4.16709
0.513217;5.28154
4.612;0.04972
3.92711;0.501963
2.50862;3.38767
1.50374;3.60604
4.80315;2.90684
0.707049;2.44078
6.62181;3.12801
2.53807;0.21802
6.38318;1.67962
0.363591;3.61388
5.25825;1.80527
0.651197;5.56529
3.3537;0.462644
2.62436;0.561257
0.855245;3.98267
2.29207;1.38347
4.629;1.25675
1.44044;1.09634
0.535033;3.12781
