mine_x;mine_y
3.92126;2.91161
4.19037;0.668725
2.85078;0.305372
1.05893;5.17902
4.2752;2.29098
4.59425;2.51179
3.1893;4.73904
5.3228;5.79368
0.196378;5.89798
3.25129;5.07647
1.61853;4.29544
2.17592;3.90719
0.998412;1.77685
2.85446;2.1657
3.0336;0.841175
4.59491;3.54225
6.8802;1.48664
3.94251;2.66134
4.60684;5.1115
6.67512;4.6032
2.4337;4.98821
4.81919;3.53201
6.19173;4.04367
5.87851;4.12111
4.44557;4.47466
1.59748;4.60736
2.35265;1.06986
0.927694;4.22583
6.26605;3.44869
1.98587;3.76623
1.51677;1.29858
6.6526;2.05523
5.32371;1.75021
0.395985;4.80446
6.73318;4.59021
2.34542;1.16232
6.10089;3.02984
0.732853;3.85079
5.41905;5.40777
6.67363;4.60748
4.65878;4.87429
4.7368;3.88917
