mine_x;mine_y
1.81736;4.16368
2.82033;5.37206
6.45179;4.00731
5.30865;3.34712
0.902488;4.38236
3.46313;4.59113
3.1584;2.24025
6.50134;2.68832
0.706145;0.776232
3.2498;4.91759
2.51977;1.22728
2.56998;3.2653
1.72322;4.93714
2.51272;4.45545
0.885634;1.75741
5.82901;2.69001
5.7811;5.68128
3.51761;0.928808
3.54912;3.02382
0.126508;3.60358
2.40101;2.69384
4.06871;2.26699
2.66435;0.665208
2.57012;4.56598
1.17536;3.59025
1.04015;2.70082
3.15584;2.77825
1.33817;3.25214
6.00796;2.61742
3.40325;2.19676
3.3752;3.46981
6.31964;4.28508
4.76924;1.73761
6.64644;0.447809
5.72175;3.39519
5.48397;4.15949
3.00664;5.86105
0.76988;1.84071
3.21328;0.337563
6.79183;1.85285
2.60067;5.32714
3.0809;1.24877
