mine_x;mine_y
3.58525;2.12023
5.69958;1.33377
4.48773;1.38231
1.99868;4.15931
6.33441;0.422637
1.04362;1.3956
5.9582;0.192511
4.25987;4.76186
2.27053;0.076727
6.36102;5.64764
5.04307;5.57064
5.5652;4.27661
6.98099;0.354684
5.78742;1.96582
1.65258;4.29618
1.76191;3.37985
6.94048;1.12236
2.94499;5.01425
0.319935;3.35945
3.36738;4.39039
2.86906;3.34744
0.960789;4.27922
2.25058;3.12547
4.43824;0.781744
4.32156;3.39666
0.653488;3.52083
4.76058;2.59315
3.14434;0.146232
6.63079;2.07987
6.55571;3.86844
3.01159;4.20219
1.00145;0.223928
0.196472;2.8586
1.90646;0.234807
4.21098;1.76495
2.00761;1.41195
4.79604;1.80544
2.8449;2.32322
1.77561;3.29433
4.64072;2.42293
4.89579;3.5707
5.92106;1.82861
