mine_x;mine_y
4.09948;3.94519
4.88452;2.15195
5.05685;2.19335
2.13311;5.26441
0.984239;3.87391
3.52049;0.785768
4.92912;5.02733
0.396109;0.090604
1.4757;4.98692
5.53587;3.51719
3.39377;5.089
4.49254;4.79307
2.81643;3.94924
1.00573;0.486776
1.11262;2.55234
1.00611;1.30669
2.30242;5.19019
0.488953;1.57815
6.74269;2.67662
4.29867;5.06497
4.65637;5.66263
4.87672;2.34096
6.16986;4.97349
4.35332;5.4742
1.59492;5.0525
3.71775;3.48237
1.0335;0.661569
1.60037;3.46039
1.50173;0.729661
2.25146;0.963879
1.77224;3.30634
5.87991;0.731918
0.73761;4.56187
1.45146;4.40868
5.78272;3.50717
0.536512;2.20214
3.69861;2.38965
4.61874;4.33663
0.610767;2.51009
1.46834;0.772631
6.94783;5.02779
2.29257;2.2927
