mine_x;mine_y
6.02874;2.98117
3.45592;4.40616
4.64848;3.70262
1.35414;2.33378
1.37549;5.3922
2.68822;4.11345
3.29903;2.34784
4.34455;0.772877
1.44199;4.36163
4.95008;1.41448
3.05115;1.28711
4.94047;1.21053
2.87953;1.53848
6.87827;2.41635
0.868499;3.60215
2.98158;0.544417
6.64537;4.18368
1.0492;1.82269
2.37994;0.689215
0.780725;1.33377
5.64024;3.19052
3.76137;0.493592
3.40801;2.68557
6.41267;4.28526
4.26914;5.47346
3.21477;3.30231
2.94536;4.44424
6.75533;4.51183
1.88271;1.17286
1.74348;4.35153
0.624756;5.94554
4.44126;1.07087
2.5959;0.288676
4.91718;0.909754
0.573587;3.84696
5.68943;0.762597
1.43676;4.04031
5.98629;5.89708
2.30911;4.33948
5.7105;3.68424
4.03496;1.23347
4.17077;3.46645
