mine_x;mine_y
3.51594;0.722972
1.12673;1.33674
1.47259;1.06909
3.44237;2.63836
5.48686;4.20445
4.77863;0.941285
2.58011;4.08629
3.61674;2.49998
1.24592;2.20604
4.55718;3.80639
0.788231;4.25802
3.76161;3.76217
4.86741;2.3212
2.51056;3.09132
0.40183;5.00747
6.45616;4.24948
6.8044;0.81053
3.20491;4.35294
3.40618;3.07394
4.46207;0.888188
4.79889;2.02108
2.45895;4.33216
3.40826;2.00639
5.28863;3.36158
4.55567;3.80054
2.08796;3.87111
2.58713;0.67298
0.174918;1.40683
1.03704;3.74762
1.27012;1.39967
0.698318;5.10049
4.84354;0.749703
5.5102;3.50328
6.77695;5.01792
4.36196;0.429714
1.98913;1.7202
6.1668;0.652652
6.62156;4.06807
2.88795;0.022048
1.61455;1.46937
3.05741;5.2117
1.29155;3.12297
