mine_x;mine_y
6.79379;4.6152
4.4618;0.704498
2.44764;1.67097
1.76536;2.18326
4.39691;5.03006
6.39896;4.83774
0.156758;5.72129
2.04852;1.51737
6.78626;1.33796
3.9591;5.35192
6.92816;3.57942
2.13847;3.61705
3.89399;1.67822
5.08526;3.16561
6.66384;2.99747
3.51385;5.49177
0.459644;4.56094
5.75813;5.71932
2.97244;3.28439
0.495943;4.43849
6.07789;5.40987
2.24273;4.64949
0.313226;4.44343
6.91335;3.52516
5.71924;0.07958
3.67258;2.44737
0.436379;5.93932
4.47823;2.6221
1.13212;3.80657
2.67675;0.806542
1.86769;2.83719
5.40024;5.74407
1.47248;1.37972
2.25769;2.99514
3.25396;5.86027
6.90398;4.6537
0.430246;1.58807
2.18736;0.315537
5.43352;5.41263
4.49308;5.59816
2.43092;2.58991
2.49679;5.50218
