mine_x;mine_y
1.35684;2.4546
6.33168;0.118661
6.93537;2.26642
2.98349;4.98278
6.23664;3.56895
5.95453;5.38832
1.87154;3.2871
6.66558;4.35928
4.29619;2.81125
2.62393;4.50033
0.895415;5.80734
3.36141;5.38661
0.901281;4.93665
3.30507;4.55352
6.16296;0.746278
1.13358;2.51966
2.1644;4.73855
0.015912;3.28057
5.94242;0.72901
6.0033;5.98088
6.51735;0.062107
6.52591;4.3216
1.74809;2.36788
0.727951;1.65001
1.75971;3.70524
6.97701;0.358644
3.11148;3.33923
2.6722;0.544076
0.272447;2.32857
4.23008;2.37499
5.85157;1.14341
3.58637;3.00252
2.85604;1.73909
4.26066;1.6768
2.59116;5.04102
4.25008;0.165637
4.12736;0.548663
1.84893;4.21349
4.63316;4.01597
6.95989;5.05329
2.18256;4.6889
4.52491;1.51919
