mine_x;mine_y
2.91044;3.87145
1.09363;4.49165
1.23998;2.18723
4.61859;3.81469
6.23733;5.15661
1.89592;1.6042
5.44886;0.171953
2.62359;1.05654
4.44666;5.79875
4.16331;0.740205
3.14532;0.722983
3.17205;1.66896
1.81536;2.18446
5.63131;4.30319
2.27975;2.69415
2.14125;4.98492
2.53813;5.8353
1.22162;5.90261
2.85178;0.577851
4.26586;5.15851
4.60511;0.392364
3.64273;3.42001
6.10865;3.21537
6.59748;2.73505
2.6906;2.00992
2.88387;0.337609
2.10691;3.92702
1.57829;0.292962
6.54123;4.38821
6.88908;1.00116
5.47075;1.26916
0.721317;3.3096
0.117172;3.16943
3.20143;3.95972
2.44292;3.40101
2.03104;1.54155
0.441964;2.61486
5.33064;1.35494
6.54737;0.660998
4.41129;0.838015
1.25634;3.10891
3.40373;5.00841
