mine_x;mine_y
0.893581;2.75396
3.61045;3.00998
5.7409;3.6654
0.218302;1.07597
5.37241;4.91961
1.63811;3.29098
0.019115;5.49044
5.73403;5.9849
1.2567;0.749282
6.15761;4.07873
1.49024;5.70106
1.53257;1.39402
4.208;2.24667
2.24437;2.49084
3.24229;4.13095
4.40924;0.569798
5.16423;2.74742
4.97468;0.120679
2.84574;0.115885
0.999521;3.69449
3.80594;2.30291
3.92181;5.92509
3.80355;1.25225
3.03025;2.7309
0.36128;4.40314
4.64234;0.293816
2.84463;2.59075
1.03758;2.27902
4.11346;0.127319
4.56498;2.69033
3.37416;0.826393
1.15758;2.20745
4.74811;1.03463
0.949417;5.73203
1.75526;2.61786
0.045858;4.25124
3.38303;1.5774
0.684162;4.61237
3.39959;0.995118
4.59365;1.74326
6.42392;0.487685
3.12571;0.435745
