mine_x;mine_y
0.992184;5.39816
4.22133;3.16822
4.1724;2.33811
0.912551;3.28122
2.38124;5.59804
5.34879;5.10561
3.23975;3.66922
1.72126;3.40563
6.19237;1.45975
2.98919;3.64065
2.9901;0.041973
6.1004;4.29807
1.41917;3.08236
0.982487;0.366957
0.977994;3.80249
2.87405;5.53585
2.03156;3.73432
1.66776;3.59516
6.14998;5.16565
1.26362;0.092516
6.94899;4.02136
6.44481;1.80961
1.50293;3.68476
1.96265;4.31218
5.19956;1.05849
6.89772;0.364538
2.74328;3.50135
5.83871;2.18584
3.13231;1.62758
2.9937;4.09799
4.947;3.18509
3.74704;1.19924
6.7679;0.070149
0.558206;3.51864
3.53087;1.42061
2.41793;2.19685
6.68684;5.48506
0.631699;2.48921
6.71624;2.3552
6.24519;1.91581
1.45691;4.74171
6.68802;1.92185
