mine_x;mine_y
1.16703;2.36326
2.83194;3.95998
2.25054;0.688669
1.17997;2.28302
5.2803;0.269968
3.88057;1.24207
3.99874;5.5701
4.32581;0.631018
2.4688;4.3371
1.2528;3.18311
6.86073;5.94752
1.89686;4.20795
0.901432;3.5106
5.74023;3.15799
1.06414;5.14579
0.465189;2.90903
0.066292;0.162796
5.30453;0.838453
1.84241;4.23872
6.00999;4.9003
1.63824;2.38758
6.51524;4.37376
6.26802;0.439249
0.303393;1.19766
6.88268;2.62598
6.83967;1.52414
1.10826;1.63963
3.19486;0.281987
4.51803;5.1353
3.94029;5.89108
4.38944;1.9267
2.97155;3.80029
0.037289;5.2023
5.34716;5.69706
5.12818;2.86095
5.37072;3.64923
6.14422;0.395405
2.21884;5.0467
5.10854;4.39386
0.209864;4.66391
4.81452;5.95385
6.27831;3.33008
