mine_x;mine_y
3.74362;0.706298
0.686947;3.78265
6.15383;0.103209
2.8954;2.27324
6.58289;0.195594
2.70387;5.70125
2.45237;2.69656
2.10144;5.5225
0.260087;1.17688
2.72502;2.75805
3.15895;2.99745
4.45223;5.24449
0.080063;1.62081
5.54561;2.5265
2.56135;2.48252
3.02784;5.86698
2.13159;2.29805
3.128;1.51754
3.09022;5.63501
0.428686;1.81458
6.26323;4.84136
1.99477;3.37245
1.48753;4.48644
4.78417;0.18123
0.740384;0.04111
5.75207;1.40573
4.296;1.18907
1.30982;1.15959
2.69063;5.63874
4.42264;4.01594
0.66579;3.35189
1.6593;4.72526
2.6385;5.01952
4.82974;0.742073
3.37393;2.3472
1.40932;4.01691
1.10522;5.03826
5.44811;3.29937
5.06898;1.68363
3.24157;0.192207
1.33338;4.69224
0.563535;4.19254
