mine_x;mine_y
3.40836;1.38868
2.3586;3.87823
0.767652;2.77984
4.54222;0.946166
3.98746;3.46969
1.27206;2.63703
5.50321;3.16197
1.45146;0.384726
4.92874;1.35054
3.04393;1.14741
3.23468;1.24939
0.893035;1.21479
2.48511;4.91505
0.67551;2.15867
3.50956;4.48805
1.36955;0.216582
0.101541;1.64894
1.22907;0.628623
3.60411;0.421594
4.75696;1.50543
4.21737;3.8418
0.372885;2.12314
4.73299;4.65783
0.223408;3.15434
3.17574;3.37621
2.50423;3.68407
4.78361;1.50865
0.006739;4.22191
1.41627;4.14139
2.17315;3.36157
