mine_x;mine_y
2.45779;1.52983
5.64513;1.31712
2.55486;4.10719
1.13495;0.264434
5.75845;4.63527
2.33781;4.25383
0.622943;1.09233
2.06096;3.35944
5.43153;0.710759
0.810395;3.81806
1.85088;3.31755
2.6792;4.77554
2.79593;1.59026
5.07127;1.14583
0.481133;2.85672
0.142554;0.531143
2.00242;0.073854
4.56088;1.83014
5.35011;2.3363
5.00057;1.96494
1.9522;2.42078
2.06886;0.929263
3.20715;1.34058
1.48639;2.66624
3.87619;1.39113
4.56058;4.40984
2.67997;0.253601
5.99347;1.82832
3.74236;4.95481
0.615008;2.23216
